,time/s,Battery Power Output (MW)
59345,6393.493373,0
59346,6393.692287,0
59347,6393.861096,0
59348,6393.982451,0
59349,6394.042046,0
59350,6394.042046,-1.44E-12
59351,6394.096764,-0.133258866
59352,6394.151481,-0.177870368
59353,6394.227374,-0.19531655
59354,6394.319167,-0.199478478
59355,6394.440334,-0.200198687
59356,6394.604949,-0.200203917
59357,6394.81769,-0.199439452
59358,6394.944674,-0.200155331
59359,6395.043917,-0.143246399
59360,6395.065349,-0.062610057
59361,6395.086781,-0.005853821
59362,6395.08961,-8.44E-11
59363,6395.08961,0
59364,6395.156303,0
59365,6395.222995,0
59366,6395.312809,0
59367,6395.426408,0
59368,6395.58111,0
59369,6395.787299,0
59370,6395.947117,0
59371,6396.054019,0
59372,6396.078147,0
59373,6396.078147,-1.20E-11
59374,6396.126684,-0.062402752
59375,6396.175221,-0.085868337
59376,6396.261088,-0.097422282
59377,6396.360303,-0.09971812
59378,6396.495801,-0.100039128
59379,6396.680213,-0.099882778
59380,6396.898391,-0.09837807
59381,6397.017267,-0.097460186
59382,6397.067465,-0.037880981
59383,6397.117663,-0.013898247
59384,6397.203293,-0.002702363
59385,6397.30315,-0.000468518
59386,6397.439293,-0.000160167
59387,6397.624644,-0.000325701
59388,6397.842922,-0.001874122
59389,6397.9627,-0.000397887
59390,6398.082478,-0.086547872
59391,6398.135993,-0.159927313
59392,6398.189508,-0.186493865
59393,6398.273625,-0.197640765
59394,6398.37366,-0.199922421
59395,6398.5092,-0.200240601
59396,6398.693903,-0.200082142
59397,6398.912311,-0.198560222
59398,6399.020275,-0.198579317
59399,6399.042023,-0.13267958
59400,6399.063771,-0.085882266
59401,6399.133216,-0.021730132
59402,6399.204049,-0.005360745
59403,6399.297119,-0.000961818
59404,6399.41682,-0.000203856
59405,6399.580336,-0.000190689
59406,6399.792952,-0.000927639
59407,6399.943648,-0.000537916
59408,6400.094344,-0.044368514
59409,6400.154889,-0.083038829
59410,6400.215434,-0.095061187
59411,6400.314346,-0.09930755
59412,6400.434203,-0.100010514
59413,6400.60014,-0.10000622
59414,6400.81526,-0.099182428
59415,6400.96335,-0.099664784
59416,6401.111439,-0.099918581
59417,6401.289567,-0.099753889
59418,6401.485918,-0.098892408
59419,6401.661844,-0.09828274
59420,6401.806608,-0.09930826
59421,6401.945124,-0.099869161
59422,6402.067978,-0.068149171
59423,6402.126672,-0.021821203
59424,6402.185367,-0.006773754
59425,6402.279876,-0.001202258
59426,6402.393903,-0.00022909
59427,6402.551313,-0.000170786
59428,6402.760347,-0.000745389
59429,6402.917009,-0.000540367
59430,6403.07367,-0.000391738
59431,6403.249876,-0.000580035
59432,6403.434064,-0.001133657
59433,6403.603003,-0.00129353
59434,6403.753024,-0.00073141
59435,6403.902046,-0.000398442
59436,6403.988239,-2.13E-12
59437,6403.988239,0
59438,6404.04316,0
59439,6404.098082,0
59440,6404.154799,0
59441,6404.249328,0
59442,6404.362197,0
59443,6404.518226,0
59444,6404.726153,0
59445,6404.884301,0
59446,6405.042449,0
59447,6405.218247,0
59448,6405.400336,0
59449,6405.568111,0
59450,6405.719129,0
59451,6405.870078,0
59452,6406.038016,0
59453,6406.221658,0
59454,6406.399011,0
59455,6406.555673,0
59456,6406.702415,0
59457,6406.860562,0
59458,6407.04001,0
59459,6407.067511,0
59460,6407.095011,0
59461,6407.176398,0
59462,6407.260763,0
59463,6407.375984,0
59464,6407.529467,0
59465,6407.733626,0
59466,6407.895147,0
59467,6408.056668,0
59468,6408.111158,0
59469,6408.165648,0
59470,6408.255417,0
59471,6408.36197,0
59472,6408.508265,0
59473,6408.706278,0
59474,6408.876103,0
59475,6409.045927,0
59476,6409.217841,0
59477,6409.383854,0
59478,6409.543057,0
59479,6409.702582,0
59480,6409.869453,0
59481,6410.042332,0
59482,6410.095524,0
59483,6410.148716,0
59484,6410.236065,0
59485,6410.339343,0
59486,6410.480488,0
59487,6410.672361,0
59488,6410.890304,0
59489,6410.973951,0
59490,6410.973951,8.72E-12
59491,6411.052434,0.062098337
59492,6411.101976,0.147310985
59493,6411.151518,0.180667597
59494,6411.231631,0.196244889
59495,6411.32538,0.199659114
59496,6411.451229,0.200217421
59497,6411.622266,0.200175052
59498,6411.837768,0.199203846
59499,6411.971796,0.200019883
59500,6412.033903,0.181114135
59501,6412.083589,0.131336855
59502,6412.133274,0.111740776
59503,6412.222393,0.102351304
59504,6412.32558,0.100573493
59505,6412.467511,0.100356912
59506,6412.660274,0.100608241
59507,6412.877988,0.102508614
59508,6413.053589,0.089677252
59509,6413.081038,0.053764637
59510,6413.108486,0.031052173
59511,6413.190976,0.00630803
59512,6413.27634,0.001230859
59513,6413.393326,0.000246773
59514,6413.54946,0.000175398
59515,6413.755684,0.000702195
59516,6413.914311,0.000547824
59517,6413.988225,8.73E-15
59518,6413.988225,0
59519,6414.014866,0
59520,6414.041507,0
59521,6414.07527,0
59522,6414.146271,0
59523,6414.223463,0
59524,6414.324833,0
59525,6414.457888,0
59526,6414.640035,0
59527,6414.858983,0
59528,6414.994574,0
59529,6415.130165,0
59530,6415.3082,0
59531,6415.520056,0
59532,6415.660341,0
59533,6415.800625,0
59534,6415.977893,0
59535,6416.008368,0
59536,6416.008368,-2.37E-14
59537,6416.073734,-0.072840276
59538,6416.1391,-0.092729958
59539,6416.228623,-0.098814179
59540,6416.341131,-0.099942
59541,6416.494394,-0.100035454
59542,6416.699346,-0.099565578
59543,6416.86078,-0.099650635
59544,6416.986424,-0.100065242
59545,6417.041943,-0.03582539
59546,6417.060297,-1.14E-10
59547,6417.060297,0
59548,6417.115815,0
59549,6417.171334,0
59550,6417.258664,0
59551,6417.363207,0
59552,6417.505854,0
59553,6417.699605,0
59554,6417.917261,0
59555,6418.031105,0
59556,6418.082873,0
59557,6418.134641,0
59558,6418.221543,0
59559,6418.323573,0
59560,6418.462989,0
59561,6418.652653,0
59562,6418.870824,0
59563,6418.90033,0
59564,6418.90033,-1.05E-14
59565,6418.986371,-0.000420005
59566,6419.020033,-0.01344348
59567,6419.053695,-0.054734971
59568,6419.096054,-0.080705916
59569,6419.17953,-0.096296291
59570,6419.273107,-0.099502735
59571,6419.400566,-0.100019788
59572,6419.573394,-0.099963271
59573,6419.789161,-0.098933175
59574,6419.931999,-0.099650988
59575,6420.028172,-0.071176576
59576,6420.040046,-3.69E-10
59577,6420.040046,0
59578,6420.059105,0
59579,6420.078164,0
59580,6420.094916,0
59581,6420.094916,7.43E-11
59582,6420.133034,0.053301827
59583,6420.171153,0.078315426
59584,6420.247389,0.095290413
59585,6420.339676,0.099313618
59586,6420.461616,0.100002446
59587,6420.627384,0.099999228
59588,6420.840758,0.099199262
59589,6420.989499,0.099660726
59590,6421.138239,0.099909483
59591,6421.315974,0.099745783
59592,6421.511157,0.098918159
59593,6421.686648,0.098349296
59594,6421.832052,0.099318671
59595,6421.971454,0.099862605
59596,6422.035611,0.059723959
59597,6422.061441,1.28E-10
59598,6422.061441,0
59599,6422.105287,0
59600,6422.149133,0
59601,6422.233882,0
59602,6422.329499,0
59603,6422.460082,0
59604,6422.637462,0
59605,6422.854523,0
59606,6422.983003,0
59607,6423.021803,0
59608,6423.060602,0
59609,6423.104131,0
59610,6423.189185,0
59611,6423.284944,0
59612,6423.415857,0
59613,6423.59368,0
59614,6423.810817,0
59615,6423.949785,0
59616,6424.088753,0
59617,6424.266954,0
59618,6424.474821,0
59619,6424.616123,0
59620,6424.757425,0
59621,6424.933957,0
59622,6425.137327,0
59623,6425.281119,0
59624,6425.424912,0
59625,6425.600615,0
59626,6425.800101,0
59627,6425.980937,0
59628,6426.00753,0
59629,6426.00753,3.39E-11
59630,6426.073812,0.146618178
59631,6426.130663,0.183093649
59632,6426.209769,0.196697188
59633,6426.306134,0.199750822
59634,6426.434504,0.200227944
59635,6426.609617,0.200154579
59636,6426.826786,0.19902938
59637,6426.947678,0.200102205
59638,6427.068569,0.101798729
59639,6427.105754,1.18E-10
59640,6427.105754,0
59641,6427.150933,0
59642,6427.196112,0
59643,6427.281152,0
59644,6427.377753,0
59645,6427.509674,0
59646,6427.689013,0
59647,6427.906511,0
59648,6428.024746,0
59649,6428.045301,0
59650,6428.045849,0
59651,6428.045849,-8.65E-13
59652,6428.066403,-0.067676226
59653,6428.086957,-0.112413177
59654,6428.128066,-0.161720514
59655,6428.201346,-0.191267563
59656,6428.284013,-0.198550268
59657,6428.393024,-0.200069264
59658,6428.538278,-0.200243752
59659,6428.73494,-0.1999361
59660,6428.906167,-0.199824778
59661,6429.035276,-0.192733618
59662,6429.088287,-0.1339302
59663,6429.141298,-0.111905887
59664,6429.228599,-0.102428698
59665,6429.331728,-0.100586872
59666,6429.472669,-0.100356834
59667,6429.664285,-0.100592902
59668,6429.882261,-0.102439014
59669,6430.012146,-0.100823814
59670,6430.142031,-0.10037401
59671,6430.318311,-0.100458141
59672,6430.535039,-0.101617392
59673,6430.67518,-0.100757746
59674,6430.815321,-0.100419622
59675,6430.993562,-0.100549123
59676,6431.200006,-0.10160598
59677,6431.341689,-0.100784794
59678,6431.483373,-0.100443372
59679,6431.659637,-0.100560901
59680,6431.862277,-0.101491023
59681,6431.992592,-0.100564663
59682,6432.046679,-0.145808589
59683,6432.100766,-0.181564033
59684,6432.163368,-0.194979248
59685,6432.260187,-0.199451479
59686,6432.379071,-0.200203105
59687,6432.543169,-0.200211858
59688,6432.756966,-0.199448565
59689,6432.906853,-0.19986505
59690,6433.014721,-0.193251019
59691,6433.034454,-0.103815192
59692,6433.054186,-0.037288781
59693,6433.069816,-1.17E-10
59694,6433.069816,0
59695,6433.13373,0
59696,6433.197644,0
59697,6433.286847,0
59698,6433.398166,0
59699,6433.549854,0
59700,6433.753375,0
59701,6433.916621,0
59702,6434.029662,0
59703,6434.052097,0
59704,6434.062913,0
59705,6434.062913,-1.50E-12
59706,6434.085347,-0.03642061
59707,6434.107782,-0.059479119
59708,6434.152651,-0.083591627
59709,6434.237684,-0.096945231
59710,6434.334118,-0.099629325
59711,6434.465833,-0.100031915
59712,6434.644866,-0.09992486
59713,6434.862297,-0.098653803
59714,6434.988649,-0.099812568
59715,6435.047665,-0.060072354
59716,6435.106682,-0.018808124
59717,6435.166117,-0.005754903
59718,6435.263379,-0.001005653
59719,6435.380789,-0.000203266
59720,6435.543282,-0.000183085
59721,6435.756247,-0.000900001
59722,6435.907628,-0.000535445
59723,6435.9839,-2.92E-13
59724,6435.9839,0
59725,6436.049486,0
59726,6436.115071,0
59727,6436.173101,0
59728,6436.271861,0
59729,6436.389987,0
59730,6436.553811,0
59731,6436.767794,0
59732,6436.917835,0
59733,6437.067877,0
59734,6437.125061,0
59735,6437.182246,0
59736,6437.274729,0
59737,6437.385706,0
59738,6437.538589,0
59739,6437.743535,0
59740,6437.905288,0
59741,6438.06704,0
59742,6438.241725,0
59743,6438.418732,0
59744,6438.583766,0
59745,6438.737332,0
59746,6438.893081,0
59747,6439.062682,0
59748,6439.242202,0
59749,6439.414483,0
59750,6439.571225,0
59751,6439.722646,0
59752,6439.884941,0
59753,6440.021238,0
59754,6440.047027,0
59755,6440.072816,0
59756,6440.153558,0
59757,6440.236541,0
59758,6440.349755,0
59759,6440.500066,0
59760,6440.70147,0
59761,6440.866626,0
59762,6440.987719,0
59763,6441.037121,0
59764,6441.041401,0
59765,6441.041401,1.79E-10
59766,6441.090803,0.125837923
59767,6441.140205,0.172609239
59768,6441.215071,0.194017969
59769,6441.303208,0.199197805
59770,6441.419514,0.200162639
59771,6441.576488,0.20022612
59772,6441.783999,0.199673163
59773,6441.941512,0.199856236
59774,6442.038044,0.260183176
59775,6442.057782,0.365558543
59776,6442.07752,0.442416542
59777,6442.139618,0.555055986
59778,6442.202872,0.588085779
59779,6442.283736,0.598471911
59780,6442.385367,0.600729619
59781,6442.520937,0.601043914
59782,6442.706069,0.600882503
59783,6442.924854,0.599334171
59784,6443.024861,0.588835949
59785,6443.04495,0.498964713
59786,6443.06504,0.433330763
59787,6443.129279,0.337625273
59788,6443.194655,0.310708498
59789,6443.278921,0.302603006
59790,6443.385529,0.300953311
59791,6443.528926,0.300757008
59792,6443.723624,0.301033758
59793,6443.897205,0.301184616
59794,6444.02386,0.298447975
59795,6444.046286,0.231000162
59796,6444.068713,0.18372488
59797,6444.138286,0.121284623
59798,6444.209501,0.105365816
59799,6444.303088,0.101123396
59800,6444.423605,0.100399636
59801,6444.588319,0.100395187
59802,6444.801649,0.101168472
59803,6444.951205,0.100738377
59804,6445.100762,0.100499365
59805,6445.278454,0.10066689
59806,6445.472583,0.101471672
59807,6445.647348,0.101988979
59808,6445.793109,0.101063623
59809,6445.933418,0.100541983
59810,6446.096697,0.057468518
59811,6446.156949,0.017810656
59812,6446.217201,0.00536395
59813,6446.315421,0.000933862
59814,6446.434356,0.000194687
59815,6446.598984,0.000189737
59816,6446.813321,0.000971766
59817,6446.976111,0.000884948
59818,6447.001261,9.96E-12
59819,6447.001261,0
59820,6447.051782,0
59821,6447.102303,0
59822,6447.18852,0
59823,6447.289161,0
59824,6447.426553,0
59825,6447.613562,0
59826,6447.831843,0
59827,6448.013676,0
59828,6448.034493,0
59829,6448.034493,-2.31E-10
59830,6448.055396,-0.068296089
59831,6448.076299,-0.113432676
59832,6448.118105,-0.162696783
59833,6448.191483,-0.191513465
59834,6448.274563,-0.198610857
59835,6448.384113,-0.200078474
59836,6448.530245,-0.200243088
59837,6448.727831,-0.199920015
59838,6448.897955,-0.199828114
59839,6449.015511,-0.19477389
59840,6449.03723,-0.130571661
59841,6449.058949,-0.084567278
59842,6449.12862,-0.021308885
59843,6449.199651,-0.005238017
59844,6449.293061,-0.000937245
59845,6449.413268,-0.000200894
59846,6449.577537,-0.000193212
59847,6449.790611,-0.000952918
59848,6449.940587,-0.000537905
59849,6449.984051,-4.79E-14
59850,6449.984051,0
59851,6450.033666,0
59852,6450.05718,0
59853,6450.05718,1.57E-11
59854,6450.095234,0.106921372
59855,6450.133289,0.156723748
59856,6450.206004,0.189984093
59857,6450.286747,0.198228307
59858,6450.393188,0.200019053
59859,6450.534286,0.200245405
59860,6450.726341,0.200005204
59861,6450.944515,0.198131441
59862,6451.04689,0.158621775
59863,6451.093982,0.064825746
59864,6451.141075,0.025295944
59865,6451.218316,0.005580495
59866,6451.307851,0.001035375
59867,6451.427116,0.000217372
59868,6451.58832,0.000186654
59869,6451.798727,0.00084941
59870,6451.948677,0.000479028
59871,6452.098628,0.047337179
59872,6452.160362,0.084399687
59873,6452.222095,0.095576115
59874,6452.322495,0.099399281
59875,6452.444689,0.100020458
59876,6452.61381,0.099993718
59877,6452.830551,0.099063657
59878,6452.975795,0.099662126
59879,6453.121039,0.099945516
59880,6453.299536,0.099791313
59881,6453.499797,0.098841881
59882,6453.678165,0.098029797
59883,6453.821486,0.099242619
59884,6453.956823,0.099881868
59885,6454.038023,0.118323976
59886,6454.089524,0.169792839
59887,6454.141024,0.189456925
59888,6454.230224,0.198362887
59889,6454.334502,0.200046272
59890,6454.477785,0.200244578
59891,6454.672241,0.199970504
59892,6454.846014,0.199816434
59893,6455.019786,0.1996072
59894,6455.190231,0.19944449
59895,6455.351097,0.199589904
59896,6455.507603,0.19981634
59897,6455.670097,0.199874369
59898,6455.842509,0.19971985
59899,6455.965738,0.200243835
59900,6456.03171,0.151551744
59901,6456.071085,0.019015822
59902,6456.079763,1.16E-10
59903,6456.079763,0
59904,6456.119138,0
59905,6456.158514,0
59906,6456.237264,0
59907,6456.330236,0
59908,6456.454405,0
59909,6456.623112,0
59910,6456.837727,0
59911,6456.960474,0
59912,6457.056474,0
59913,6457.061424,0
59914,6457.061424,9.21E-11
59915,6457.107049,0.120030472
59916,6457.152675,0.168110683
59917,6457.226818,0.192891029
59918,6457.31243,0.19894024
59919,6457.425372,0.200126911
59920,6457.576964,0.20023656
59921,6457.779903,0.19980725
59922,6457.943433,0.199845299
59923,6458.038013,0.138972743
59924,6458.057718,0.034205528
59925,6458.065597,1.65E-12
59926,6458.065597,0
59927,6458.085302,0
59928,6458.105007,0
59929,6458.144418,0
59930,6458.217326,0
59931,6458.298861,0
59932,6458.40634,0
59933,6458.549125,0
59934,6458.743095,0
59935,6458.960764,0
59936,6459.030243,0
59937,6459.079064,0
59938,6459.127885,0
59939,6459.215725,0
59940,6459.317123,0
59941,6459.456262,0
59942,6459.64547,0
59943,6459.863575,0
59944,6460.043008,0
59945,6460.067229,0
59946,6460.076748,0
59947,6460.076748,2.41E-13
59948,6460.100969,0.03867329
59949,6460.12519,0.062296016
59950,6460.173631,0.085800705
59951,6460.259461,0.097407825
59952,6460.358588,0.099715507
59953,6460.493959,0.100038947
59954,6460.678198,0.099884304
59955,6460.896365,0.098387434
59956,6460.993329,0.099883165
59957,6461.020294,1.73E-11
59958,6461.020294,0
59959,6461.054916,0
59960,6461.054916,-8.90E-11
59961,6461.089539,-0.10027774
59962,6461.124162,-0.150300291
59963,6461.193408,-0.187677613
59964,6461.272323,-0.197669764
59965,6461.37483,-0.19992761
59966,6461.510252,-0.200242973
59967,6461.695382,-0.200082254
59968,6461.914351,-0.198530463
59969,6462.048008,-0.199812883
59970,6462.181666,-0.200215997
59971,6462.359277,-0.200113266
59972,6462.573027,-0.19895369
59973,6462.713075,-0.199833508
59974,6462.853122,-0.200178413
59975,6463.030753,-0.203278949
59976,6463.057618,-0.24140613
59977,6463.084482,-0.266011481
59978,6463.16547,-0.293414364
59979,6463.249172,-0.299166515
59980,6463.363385,-0.300327033
59981,6463.515295,-0.300434832
59982,6463.718124,-0.30000202
59983,6463.881425,-0.300045155
59984,6464.005155,-0.297765903
59985,6464.026546,-0.233841525
59986,6464.047937,-0.187324732
59987,6464.11732,-0.122270277
59988,6464.187955,-0.105664495
59989,6464.28076,-0.101182896
59990,6464.400045,-0.100406758
59991,6464.562944,-0.100389085
59992,6464.775178,-0.101107782
59993,6464.926468,-0.100738407
59994,6465.029331,-0.121396827
59995,6465.049764,-0.209843497
59996,6465.070197,-0.273902281
59997,6465.134894,-0.365710194
59998,6465.200819,-0.391320892
59999,6465.285931,-0.398945448
60000,6465.393797,-0.400472253
60001,6465.539161,-0.400644963
60002,6465.736059,-0.400334545
60003,6465.907104,-0.400226468
60004,6466.078148,-0.400093383
60005,6466.249609,-0.399916327
60006,6466.414009,-0.399946054
60007,6466.572371,-0.400140713
60008,6466.732819,-0.400249813
60009,6466.901403,-0.400180077
60010,6467.00973,-0.393030962
60011,6467.029223,-0.305033454
60012,6467.048717,-0.238901429
60013,6467.112603,-0.139151609
60014,6467.177437,-0.110943645
60015,6467.260912,-0.10235192
60016,6467.366332,-0.100576412
60017,6467.507876,-0.100355946
60018,6467.70042,-0.100602809
60019,6467.91845,-0.102499081
60020,6468.094472,-0.064170687
60021,6468.125869,-0.035618063
60022,6468.157265,-0.019010023
60023,6468.246316,-0.003545776
60024,6468.339708,-0.000634539
60025,6468.469675,-0.000177155
60026,6468.645317,-0.000257125
60027,6468.861307,-0.001383197
60028,6468.968568,-6.75E-14
60029,6468.968568,0
60030,6469.021884,0
60031,6469.057975,0
60032,6469.07344,0
60033,6469.07344,3.70E-11
60034,6469.109532,0.051370245
60035,6469.145624,0.076472949
60036,6469.217807,0.094487645
60037,6469.309093,0.099159153
60038,6469.427543,0.099985515
60039,6469.588716,0.100016094
60040,6469.799614,0.099349085
60041,6470.006743,0.102004577
60042,6470.027354,0.195758701
60043,6470.047965,0.265025241
60044,6470.11173,0.362583445
60045,6470.17685,0.390317863
60046,6470.260612,0.398710537
60047,6470.36651,0.400435283
60048,6470.508782,0.40064602
60049,6470.702181,0.400387625
60050,6470.92002,0.398449998
60051,6471.095078,0.437404852
60052,6471.126566,0.465770479
60053,6471.158055,0.482232832
60054,6471.247288,0.497508194
60055,6471.340898,0.500377818
60056,6471.471214,0.500825835
60057,6471.647366,0.500741651
60058,6471.863487,0.499596021
60059,6471.969116,0.500756038
60060,6472.043546,0.378384636
60061,6472.082154,0.181065481
60062,6472.120761,0.083671477
60063,6472.18442,0.023599679
60064,6472.256171,0.005726169
60065,6472.347607,0.00104221
60066,6472.465979,0.000214741
60067,6472.627137,0.000184078
60068,6472.838067,0.000851075
60069,6472.857314,6.08E-14
60070,6472.857314,0
60071,6472.936613,0
60072,6472.936613,1.65E-14
60073,6473.014671,4.08E-13
60074,6473.014671,0
60075,6473.092729,0
60076,6473.160646,0
60077,6473.254005,0
60078,6473.372303,0
60079,6473.534295,0
60080,6473.74618,0
60081,6473.898286,0
60082,6474.008722,0
60083,6474.028234,0
60084,6474.029463,0
60085,6474.029463,2.58E-12
60086,6474.048975,0.064579928
60087,6474.068486,0.108463015
60088,6474.107509,0.158266365
60089,6474.180365,0.190377091
60090,6474.261675,0.198328352
60091,6474.368861,0.200034892
60092,6474.51117,0.200245186
60093,6474.704605,0.199986253
60094,6474.922427,0.198047096
60095,6475.021651,0.195121377
60096,6475.041533,0.103912598
60097,6475.061416,0.0369424
60098,6475.076922,1.18E-10
60099,6475.076922,0
60100,6475.140815,0
60101,6475.204709,0
60102,6475.293908,0
60103,6475.40521,0
60104,6475.556875,0
60105,6475.760375,0
60106,6475.923647,0
60107,6476.08692,0
60108,6476.145903,0
60109,6476.204887,0
60110,6476.300623,0
60111,6476.416134,0
60112,6476.575804,0
60113,6476.786684,0
60114,6476.940937,0
60115,6477.062855,0
60116,6477.120358,0
60117,6477.177861,0
60118,6477.271083,0
60119,6477.383033,0
60120,6477.53741,0
60121,6477.743778,0
60122,6477.903805,0
60123,6478.063833,0
60124,6478.12032,0
60125,6478.176807,0
60126,6478.268016,0
60127,6478.377233,0
60128,6478.527417,0
60129,6478.729653,0
60130,6478.894621,0
60131,6479.013525,0
60132,6479.035167,0
60133,6479.05681,0
60134,6479.126547,0
60135,6479.197608,0
60136,6479.291086,0
60137,6479.411387,0
60138,6479.575798,0
60139,6479.788958,0
60140,6479.938798,0
60141,6480.088639,0
60142,6480.148102,0
60143,6480.207565,0
60144,6480.304894,0
60145,6480.422392,0
60146,6480.585014,0
60147,6480.798067,0
60148,6480.946559,0
60149,6481.095051,0
60150,6481.156146,0
60151,6481.21724,0
60152,6481.316659,0
60153,6481.437401,0
60154,6481.604539,0
60155,6481.820302,0
60156,6481.95743,0
60157,6482.094557,0
60158,6482.157867,0
60159,6482.221178,0
60160,6482.322181,0
60161,6482.446029,0
60162,6482.617257,0
60163,6482.83481,0
60164,6482.96858,0
60165,6483.03494,0
60166,6483.085079,0
60167,6483.135219,0
60168,6483.224387,0
60169,6483.327878,0
60170,6483.470197,0
60171,6483.663452,0
60172,6483.881093,0
60173,6483.999624,0
60174,6484.048131,0
60175,6484.096638,0
60176,6484.189387,0
60177,6484.285935,0
60178,6484.421366,0
60179,6484.604737,0
60180,6484.821991,0
60181,6484.957229,0
60182,6485.092468,0
60183,6485.2701,0
60184,6485.481987,0
60185,6485.622542,0
60186,6485.763096,0
60187,6485.940392,0
60188,6486.036535,0
60189,6486.050581,0
60190,6486.050581,-4.70E-12
60191,6486.071363,-0.068279297
60192,6486.092144,-0.113210048
60193,6486.133707,-0.16241666
60194,6486.207073,-0.191445521
60195,6486.290032,-0.198594001
60196,6486.399432,-0.200075913
60197,6486.545316,-0.200243285
60198,6486.742642,-0.199924616
60199,6486.913077,-0.199827186
60200,6487.006003,-0.190845284
60201,6487.022354,-0.037866061
60202,6487.026868,-3.77E-10
60203,6487.026868,0
60204,6487.043219,0
60205,6487.05957,0
60206,6487.061506,0
60207,6487.061506,5.30E-12
60208,6487.094207,0.096351695
60209,6487.126909,0.146297918
60210,6487.192313,0.185638967
60211,6487.27042,0.197190403
60212,6487.370028,0.199843951
60213,6487.5016,0.200237269
60214,6487.681567,0.200124499
60215,6487.900096,0.198799169
60216,6488.02004,0.198379016
60217,6488.070677,0.137948858
60218,6488.121313,0.113930216
60219,6488.206952,0.102869738
60220,6488.307051,0.100663018
60221,6488.443489,0.100360164
60222,6488.62925,0.100529839
60223,6488.847551,0.102097279
60224,6488.993579,0.101125004
60225,6489.047131,0.053024845
60226,6489.100683,0.018466255
60227,6489.165178,0.005126099
60228,6489.262136,0.000896997
60229,6489.38234,0.000192252
60230,6489.548057,0.00019502
60231,6489.762694,0.001007784
60232,6489.911094,0.000536413
60233,6489.98518,3.82E-13
60234,6489.98518,0
60235,6490.048695,0
60236,6490.112211,0
60237,6490.170359,0
60238,6490.268461,0
60239,6490.385967,0
60240,6490.548849,0
60241,6490.762181,0
60242,6490.913148,0
60243,6491.019227,0
60244,6491.03917,0
60245,6491.040499,0
60246,6491.040499,1.04E-12
60247,6491.060441,0.066037942
60248,6491.080383,0.110230151
60249,6491.120267,0.159780793
60250,6491.193316,0.190770377
60251,6491.275203,0.198426895
60252,6491.383172,0.200050279
60253,6491.52674,0.200244726
60254,6491.721578,0.199965515
60255,6491.894957,0.199817923
60256,6492.068336,0.199620285
60257,6492.238935,0.199454988
60258,6492.400311,0.19958346
60259,6492.557081,0.199805877
60260,6492.719272,0.199870899
60261,6492.891128,0.199728942
60262,6493.009777,0.195129876
60263,6493.031233,0.131691225
60264,6493.052689,0.085742646
60265,6493.122269,0.02164123
60266,6493.193112,0.005337797
60267,6493.286256,0.000957119
60268,6493.40605,0.000203271
60269,6493.569708,0.000191147
60270,6493.782416,0.000932415
60271,6493.932973,0.000537897
60272,6494.08353,0.037215618
60273,6494.141969,0.079869021
60274,6494.200407,0.093857555
60275,6494.296295,0.099084347
60276,6494.411637,0.099983163
60277,6494.571162,0.100025151
60278,6494.781962,0.099393318
60279,6494.936357,0.099662902
60280,6495.037249,0.059572666
60281,6495.051506,2.41E-10
60282,6495.051506,0
60283,6495.072426,0
60284,6495.093347,0
60285,6495.135188,0
60286,6495.208586,0
60287,6495.291702,0
60288,6495.401306,0
60289,6495.547521,0
60290,6495.745193,0
60291,6495.915214,0
60292,6495.982916,0
60293,6495.982916,-2.05E-12
60294,6496.015299,-0.018144035
60295,6496.047683,-0.101889215
60296,6496.082168,-0.150970535
60297,6496.154497,-0.188530652
60298,6496.233305,-0.197848506
60299,6496.337259,-0.199957239
60300,6496.474289,-0.200244453
60301,6496.661497,-0.200062221
60302,6496.880433,-0.198414742
60303,6496.993366,-0.200028413
60304,6497.039654,-0.119699113
60305,6497.085942,-0.048249381
60306,6497.137165,-0.017346499
60307,6497.218635,-0.003577809
60308,6497.314666,-0.000629028
60309,6497.443979,-0.000172122
60310,6497.620057,-0.000253703
60311,6497.837201,-0.001412056
60312,6497.961792,-0.000337317
60313,6498.086383,-0.089656334
60314,6498.140068,-0.161154586
60315,6498.193753,-0.18696067
60316,6498.27837,-0.197751751
60317,6498.379027,-0.19994199
60318,6498.515581,-0.200241716
60319,6498.701625,-0.200069593
60320,6498.920051,-0.198486738
60321,6499.035739,-0.190202564
60322,6499.088253,-0.133315292
60323,6499.140766,-0.111805848
60324,6499.228449,-0.102399482
60325,6499.331706,-0.100581905
60326,6499.472998,-0.100356787
60327,6499.665037,-0.100598306
60328,6499.882937,-0.102464785
60329,6499.989403,-0.100598353
60330,6500.013528,-0.127341684
60331,6500.037652,-0.228468471
60332,6500.06798,-0.306837851
60333,6500.133049,-0.375001206
60334,6500.203023,-0.394336437
60335,6500.293053,-0.399608353
60336,6500.408787,-0.40056776
60337,6500.566121,-0.400627768
60338,6500.774315,-0.400062159
60339,6500.931312,-0.400258779
60340,6501.033227,-0.37008888
60341,6501.053887,-0.283752081
60342,6501.074547,-0.221625978
60343,6501.139735,-0.133466538
60344,6501.206201,-0.109096995
60345,6501.292166,-0.101922711
60346,6501.401295,-0.100509304
60347,6501.54863,-0.100358438
60348,6501.747647,-0.100704798
60349,6501.916207,-0.100768067
60350,6502.029257,-0.111140392
60351,6502.051668,-0.175740263
60352,6502.074078,-0.220843783
60353,6502.144302,-0.280706419
